CustomerID,Churn,Tenure,PreferredLoginDevice,CityTier,WarehouseToHome,PreferredPaymentMode,Gender,HourSpendOnApp,NumberOfDeviceRegistered,PreferedOrderCat,SatisfactionScore,MaritalStatus,NumberOfAddress,Complain,OrderAmountHikeFromlastYear,CouponUsed,OrderCount,DaySinceLastOrder,CashbackAmount,CustomerValueScore,EngagementScore,HighRiskCategory,HighRiskPayment,LowSatisfaction,OrderFrequency,CashbackEfficiency,IsLoyalCustomer,HighValueCustomer,ServiceQualityScore,LogisticsConvenience,PreferredLoginDevice_encoded,PreferredPaymentMode_encoded,Gender_encoded,PreferedOrderCat_encoded,MaritalStatus_encoded,Gender_Category_Interaction,Gender_Category_Interaction_encoded,CustomerSegment
52667,0,9.0,Phone,1,15.0,Debit Card,Female,3.0,3,Mobile,3,Single,5,0,12.0,0.0,2.0,0.0,121,1.0210000000000001,5.4,1,0,0,0.2222222222222222,60.5,0,0,2.5999999999999996,1,2,4,0,3,2,0_3,3,2
52668,0,19.0,Mobile Phone,1,8.0,Debit Card,Male,2.0,3,Fashion,1,Married,4,0,14.0,0.0,4.0,7.0,186,1.286,4.9,0,0,1,0.21052631578947367,46.5,0,0,1.4,1,1,4,1,0,1,1_0,6,4
52669,0,1.0,Computer,2,7.0,Debit Card,Male,3.0,3,Mobile,1,Married,2,0,15.0,1.0,2.0,2.0,127,0.827,5.200000000000001,1,0,1,2.0,63.5,0,0,1.4,1,0,4,1,3,1,1_3,9,4
52670,0,2.0,Mobile Phone,1,35.0,Debit Card,Male,3.0,5,Laptop & Accessory,3,Married,9,0,17.0,0.0,1.0,6.0,164,0.764,4.9,0,0,0,0.5,164.0,0,0,2.5999999999999996,0,1,4,1,2,1,1_2,8,1
52671,0,15.0,Phone,1,14.0,Debit Card,Male,2.0,3,Mobile Phone,3,Single,5,0,13.0,1.0,1.0,0.0,140,0.54,4.7,1,0,0,0.06666666666666667,140.0,0,0,2.5999999999999996,1,2,4,1,4,2,1_4,10,2
52672,1,0.0,Mobile Phone,3,8.0,E wallet,Male,2.0,4,Laptop & Accessory,4,Single,8,1,12.0,1.0,2.0,2.0,199,0.9989999999999999,5.0,0,0,0,0.0,99.5,0,0,2.4,1,1,5,1,2,2,1_2,8,2
52673,0,19.0,Mobile Phone,3,9.0,Cash on Delivery,Female,2.0,1,Grocery,5,Married,3,0,12.0,2.0,2.0,8.0,232,1.132,3.8,0,1,0,0.10526315789473684,116.0,0,0,3.8,1,1,2,0,1,1,0_1,1,2
52674,0,0.0,Phone,3,29.0,Credit Card,Female,2.0,4,Laptop & Accessory,3,Married,2,0,21.0,3.0,5.0,8.0,135,1.735,5.3,0,0,0,0.0,27.0,0,1,2.5999999999999996,0,2,3,0,2,1,0_2,2,1
52675,0,2.0,Phone,2,12.0,CC,Male,3.0,4,Mobile,4,Married,2,0,11.0,1.0,1.0,0.0,128,0.8280000000000001,5.300000000000001,1,0,0,0.5,128.0,0,0,3.2,1,2,0,1,3,1,1_3,9,2
52676,0,16.0,Mobile Phone,1,12.0,Credit Card,Female,2.0,4,Others,3,Married,8,0,15.0,6.0,6.0,14.0,294,2.194,5.0,0,0,0,0.375,49.0,1,1,2.5999999999999996,1,1,3,0,5,1,0_5,5,0
52677,0,21.0,Mobile Phone,1,16.0,Debit Card,Male,3.0,4,Others,4,Married,5,0,15.0,3.0,12.0,9.0,297,4.297,7.699999999999999,0,0,0,0.5714285714285714,24.75,1,1,3.2,0,1,4,1,5,1,1_5,11,3
52678,1,0.0,Computer,1,14.0,Debit Card,Male,3.0,4,Mobile,1,Single,2,1,24.0,1.0,1.0,0.0,124,0.524,5.300000000000001,1,0,1,0.0,124.0,0,0,0.6,1,0,4,1,3,2,1_3,9,4
52679,1,9.0,Mobile Phone,3,16.0,Debit Card,Female,3.0,3,Fashion,4,Married,6,0,21.0,1.0,1.0,7.0,173,0.873,4.4,0,0,0,0.1111111111111111,173.0,0,0,3.2,0,1,4,0,0,1,0_0,0,2
52680,0,0.0,Computer,1,21.0,Debit Card,Female,3.0,4,Mobile Phone,5,Married,1,0,19.0,0.0,7.0,3.0,148,2.748,6.800000000000001,1,0,0,0.0,21.142857142857142,0,1,3.8,0,0,4,0,4,1,0_4,4,1
52681,0,12.0,Phone,1,25.0,UPI,Male,2.0,3,Laptop & Accessory,1,Married,9,0,14.0,0.0,2.0,2.0,139,0.639,4.800000000000001,0,0,1,0.16666666666666666,69.5,0,0,1.4,0,2,6,1,2,1,1_2,8,4
52682,0,28.0,Phone,1,8.0,COD,Male,3.0,4,Mobile,1,Married,9,0,20.0,1.0,1.0,4.0,127,0.5270000000000001,4.9,1,1,1,0.03571428571428571,127.0,0,0,1.4,1,2,1,1,3,1,1_3,9,4
52683,0,1.0,Phone,3,9.0,CC,Female,3.0,3,Mobile,4,Married,2,0,19.0,1.0,1.0,0.0,129,0.8290000000000002,5.1000000000000005,1,0,0,1.0,129.0,0,0,3.2,1,2,0,0,3,1,0_3,3,2
52684,1,0.0,Mobile Phone,3,15.0,Credit Card,Male,2.0,3,Mobile Phone,1,Single,2,0,13.0,0.0,1.0,0.0,111,0.31099999999999994,4.7,1,0,1,0.0,111.0,0,0,1.4,1,1,3,1,4,2,1_4,10,4
52685,1,0.0,Phone,1,14.0,Debit Card,Male,3.0,3,Mobile,4,Single,2,1,23.0,1.0,1.0,0.0,125,0.8250000000000002,5.1000000000000005,1,0,0,0.0,125.0,0,0,2.4,1,2,4,1,3,2,1_3,9,2
52686,0,9.0,Mobile Phone,3,16.0,COD,Female,3.0,4,Laptop & Accessory,3,Married,2,1,13.0,0.0,1.0,7.0,157,0.7569999999999999,4.6000000000000005,0,1,0,0.1111111111111111,157.0,0,0,1.7999999999999998,0,1,1,0,2,1,0_2,2,2
52687,0,4.0,Phone,1,26.0,Debit Card,Male,2.0,3,Laptop & Accessory,3,Married,2,0,11.0,0.0,1.0,2.0,142,0.542,4.5,0,0,0,0.25,142.0,0,0,2.5999999999999996,0,2,4,1,2,1,1_2,8,2
52688,0,7.0,Mobile Phone,3,10.0,Debit Card,Male,3.0,3,Fashion,1,Married,3,1,13.0,0.0,1.0,0.0,197,0.597,5.1000000000000005,0,0,1,0.14285714285714285,197.0,0,0,0.6,1,1,4,1,0,1,1_0,6,4
52689,0,9.0,Phone,1,13.0,Debit Card,Male,2.0,3,Mobile,5,Single,4,0,14.0,0.0,1.0,2.0,121,0.721,4.5,1,0,0,0.1111111111111111,121.0,0,0,3.8,1,2,4,1,3,2,1_3,9,2
52690,0,10.0,Phone,1,13.0,Credit Card,Male,3.0,3,Laptop & Accessory,5,Married,6,1,22.0,0.0,1.0,4.0,143,0.9430000000000002,4.700000000000001,0,0,0,0.1,143.0,0,0,3.0,1,2,3,1,2,1,1_2,8,2
52691,0,8.0,Phone,1,22.0,UPI,Female,2.0,4,Laptop & Accessory,4,Married,1,1,11.0,0.0,1.0,2.0,148,0.6479999999999999,4.7,0,0,0,0.125,148.0,0,0,2.4,0,2,6,0,2,1,0_2,2,2
52692,0,18.0,Mobile Phone,1,31.0,Debit Card,Female,3.0,4,Laptop & Accessory,1,Married,1,0,13.0,0.0,3.0,8.0,159,1.159,5.1000000000000005,0,0,1,0.16666666666666666,53.0,0,0,1.4,0,1,4,0,2,1,0_2,2,4
52693,0,9.0,Computer,2,8.0,UPI,Male,3.0,4,Laptop & Accessory,1,Single,2,0,21.0,1.0,1.0,8.0,139,0.5390000000000001,4.5,0,0,1,0.1111111111111111,139.0,0,0,1.4,1,0,6,1,2,2,1_2,8,4
52694,0,13.0,Mobile Phone,1,7.0,Debit Card,Male,3.0,3,Grocery,5,Married,3,0,11.0,1.0,11.0,16.0,268,4.068,6.5,0,0,0,0.8461538461538461,24.363636363636363,1,1,3.8,1,1,4,1,1,1,1_1,7,3
52695,0,0.0,Phone,1,7.0,Debit Card,Female,3.0,4,Mobile,3,Married,2,1,13.0,0.0,1.0,0.0,129,0.7290000000000001,5.300000000000001,1,0,0,0.0,129.0,0,0,1.7999999999999998,1,2,4,0,3,1,0_3,3,2
52696,0,0.0,Mobile Phone,3,8.0,Credit Card,Female,2.0,1,Laptop & Accessory,3,Single,1,0,14.0,0.0,1.0,7.0,165,0.565,3.6000000000000005,0,0,0,0.0,165.0,0,0,2.5999999999999996,1,1,3,0,2,2,0_2,2,2
52697,0,21.0,Computer,1,28.0,Credit Card,Female,2.0,3,Grocery,1,Married,4,0,11.0,1.0,4.0,7.0,272,1.3719999999999999,4.9,0,0,1,0.19047619047619047,68.0,0,0,1.4,0,0,3,0,1,1,0_1,1,0
52698,0,17.0,Mobile Phone,1,7.0,Debit Card,Male,3.0,1,Laptop & Accessory,5,Married,3,0,15.0,1.0,2.0,2.0,150,1.25,4.800000000000001,0,0,0,0.11764705882352941,75.0,0,0,3.8,1,1,4,1,2,1,1_2,8,2
52699,1,9.0,Computer,1,22.0,COD,Male,2.0,5,Mobile,5,Married,2,1,23.0,0.0,3.0,0.0,123,1.323,5.7,1,1,0,0.3333333333333333,41.0,0,0,3.0,0,0,1,1,3,1,1_3,9,1
52700,1,19.0,Phone,1,14.0,Debit Card,Male,3.0,3,Mobile,1,Single,2,0,16.0,0.0,1.0,0.0,126,0.526,5.1000000000000005,1,0,1,0.05263157894736842,126.0,0,0,1.4,1,2,4,1,3,2,1_3,9,4
52701,0,9.0,Mobile Phone,3,23.0,E wallet,Male,2.0,4,Laptop & Accessory,4,Married,3,0,16.0,1.0,1.0,3.0,155,0.655,4.6000000000000005,0,0,0,0.1111111111111111,155.0,0,0,3.2,0,1,5,1,2,1,1_2,8,2
52702,0,14.0,Phone,3,14.0,E wallet,Female,2.0,3,Laptop & Accessory,4,Married,6,0,21.0,0.0,1.0,4.0,144,0.6440000000000001,4.300000000000001,0,0,0,0.07142857142857142,144.0,0,0,3.2,1,2,5,0,2,1,0_2,2,2
52703,0,15.0,Mobile Phone,1,12.0,Credit Card,Male,2.0,3,Fashion,5,Married,10,0,13.0,5.0,2.0,7.0,233,1.133,4.300000000000001,0,0,0,0.13333333333333333,116.5,0,0,3.8,1,1,3,1,0,1,1_0,6,0
52704,0,4.0,Mobile Phone,3,16.0,Credit Card,Female,2.0,3,Laptop & Accessory,1,Married,3,1,11.0,1.0,1.0,4.0,166,0.366,4.300000000000001,0,0,1,0.25,166.0,0,0,0.6,0,1,3,0,2,1,0_2,2,4
52705,0,7.0,Mobile Phone,3,9.0,Credit Card,Female,3.0,4,Laptop & Accessory,1,Married,4,1,12.0,0.0,1.0,1.0,181,0.581,5.200000000000001,0,0,1,0.14285714285714285,181.0,0,0,0.6,1,1,3,0,2,1,0_2,2,4
52706,0,4.0,Phone,1,10.0,Credit Card,Female,3.0,1,Mobile Phone,3,Married,9,0,12.0,1.0,2.0,2.0,140,1.04,4.800000000000001,1,0,0,0.5,70.0,0,0,2.5999999999999996,1,2,3,0,4,1,0_4,4,2
52707,0,0.0,Computer,1,14.0,UPI,Male,3.0,1,Mobile,1,Married,1,0,18.0,2.0,7.0,7.0,125,2.325,5.800000000000001,1,0,1,0.0,17.857142857142858,0,1,1.4,1,0,6,1,3,1,1_3,9,4
52708,0,18.0,Computer,1,7.0,Credit Card,Male,2.0,3,Laptop & Accessory,3,Single,5,0,12.0,0.0,1.0,3.0,154,0.5539999999999999,4.4,0,0,0,0.05555555555555555,154.0,0,0,2.5999999999999996,1,0,3,1,2,2,1_2,8,2
52709,0,6.0,Mobile Phone,3,16.0,E wallet,Male,2.0,3,Laptop & Accessory,3,Single,2,0,14.0,0.0,1.0,9.0,155,0.5549999999999999,3.8000000000000003,0,0,0,0.16666666666666666,155.0,0,0,2.5999999999999996,0,1,5,1,2,2,1_2,8,2
52710,0,1.0,Computer,3,7.0,Debit Card,Male,2.0,4,Laptop & Accessory,1,Married,2,1,12.0,1.0,1.0,7.0,168,0.368,4.2,0,0,1,1.0,168.0,0,0,0.6,1,0,4,1,2,1,1_2,8,4
52711,1,0.0,Computer,3,30.0,Cash on Delivery,Male,2.0,1,Mobile Phone,5,Single,2,0,17.0,0.0,1.0,0.0,111,0.711,4.3,1,1,0,0.0,111.0,0,0,3.8,0,0,2,1,4,2,1_4,10,2
52712,0,12.0,Computer,3,27.0,Debit Card,Female,2.0,5,Laptop & Accessory,3,Married,7,0,19.0,0.0,1.0,2.0,157,0.5569999999999999,4.9,0,0,0,0.08333333333333333,157.0,0,0,2.5999999999999996,0,0,4,0,2,1,0_2,2,2
52713,0,9.0,Phone,1,8.0,COD,Male,2.0,3,Mobile,4,Married,2,0,11.0,0.0,1.0,2.0,122,0.6220000000000001,4.5,1,1,0,0.1111111111111111,122.0,0,0,3.2,1,2,1,1,3,1,1_3,9,2
52714,0,7.0,Computer,1,28.0,UPI,Male,2.0,4,Laptop & Accessory,1,Married,2,1,15.0,3.0,6.0,11.0,157,1.8569999999999998,5.3,0,0,1,0.8571428571428571,26.166666666666668,0,1,0.6,0,0,6,1,2,1,1_2,8,4
52715,1,0.0,Mobile Phone,3,19.0,E wallet,Female,2.0,3,Laptop & Accessory,3,Single,4,1,11.0,0.0,2.0,2.0,199,0.8989999999999998,4.800000000000001,0,0,0,0.0,99.5,0,0,1.7999999999999998,0,1,5,0,2,2,0_2,2,2
52716,0,20.0,Computer,1,20.0,COD,Male,3.0,3,Laptop & Accessory,4,Married,9,0,18.0,0.0,1.0,7.0,155,0.8550000000000002,4.4,0,1,0,0.05,155.0,0,0,3.2,0,0,1,1,2,1,1_2,8,2
52717,0,29.0,Mobile Phone,3,17.0,E wallet,Female,2.0,4,Laptop & Accessory,5,Married,5,0,16.0,0.0,1.0,0.0,154,0.754,4.9,0,0,0,0.034482758620689655,154.0,0,0,3.8,0,1,5,0,2,1,0_2,2,2
52718,0,12.0,Mobile Phone,1,15.0,Credit Card,Male,2.0,3,Laptop & Accessory,5,Married,2,0,25.0,0.0,7.0,9.0,152,2.552,5.6000000000000005,0,0,0,0.5833333333333334,21.714285714285715,0,1,3.8,1,1,3,1,2,1,1_2,8,1
52719,0,9.0,Computer,1,14.0,CC,Female,2.0,4,Laptop & Accessory,4,Married,2,1,16.0,1.0,1.0,7.0,121,0.621,4.2,0,0,0,0.1111111111111111,121.0,0,0,2.4,1,0,0,0,2,1,0_2,2,2
52720,0,60.0,Mobile Phone,3,27.0,Debit Card,Female,3.0,3,Grocery,1,Married,5,1,13.0,1.0,1.0,0.0,279,0.679,5.1000000000000005,0,0,1,0.016666666666666666,279.0,0,0,0.6,0,1,4,0,1,1,0_1,1,0
52721,1,0.0,Computer,1,14.0,Debit Card,Female,2.0,1,Mobile,3,Single,4,1,14.0,0.0,1.0,3.0,124,0.524,4.0,1,0,0,0.0,124.0,0,0,1.7999999999999998,1,0,4,0,3,2,0_3,3,2
52722,0,11.0,Phone,1,15.0,Debit Card,Male,3.0,3,Mobile Phone,1,Married,3,0,19.0,0.0,1.0,3.0,148,0.548,4.800000000000001,1,0,1,0.09090909090909091,148.0,0,0,1.4,1,2,4,1,4,1,1_4,10,4
52723,0,22.0,Computer,1,8.0,Debit Card,Male,2.0,3,Others,1,Married,4,0,15.0,1.0,4.0,3.0,292,1.392,5.300000000000001,0,0,1,0.18181818181818182,73.0,0,0,1.4,1,0,4,1,5,1,1_5,11,0
52724,0,15.0,Mobile Phone,3,18.0,E wallet,Male,3.0,3,Laptop & Accessory,1,Married,4,1,12.0,1.0,1.0,0.0,151,0.5510000000000002,5.1000000000000005,0,0,1,0.06666666666666667,151.0,0,0,0.6,0,1,5,1,2,1,1_2,8,4
52725,1,0.0,Computer,2,28.0,UPI,Female,3.0,4,Mobile,4,Married,2,0,12.0,1.0,1.0,0.0,129,0.8290000000000002,5.300000000000001,1,0,0,0.0,129.0,0,0,3.2,0,0,6,0,3,1,0_3,3,2
52726,0,8.0,Mobile Phone,3,24.0,Credit Card,Male,3.0,3,Laptop & Accessory,5,Married,1,0,16.0,1.0,1.0,4.0,156,0.9560000000000001,4.700000000000001,0,0,0,0.125,156.0,0,0,3.8,0,1,3,1,2,1,1_2,8,2
52727,0,9.0,Computer,1,22.0,CC,Male,2.0,3,Mobile,3,Single,2,0,14.0,0.0,1.0,4.0,121,0.5209999999999999,4.300000000000001,1,0,0,0.1111111111111111,121.0,0,0,2.5999999999999996,0,0,0,1,3,2,1_3,9,2
52728,0,4.0,Computer,1,9.0,CC,Male,3.0,3,Mobile,5,Married,2,1,13.0,2.0,2.0,3.0,131,1.2309999999999999,5.1000000000000005,1,0,0,0.5,65.5,0,0,3.0,1,0,0,1,3,1,1_3,9,2
52729,0,9.0,Computer,1,15.0,Debit Card,Male,3.0,1,Mobile,4,Married,2,0,22.0,1.0,1.0,2.0,128,0.8280000000000001,4.5,1,0,0,0.1111111111111111,128.0,0,0,3.2,1,0,4,1,3,1,1_3,9,2
52730,0,7.0,Mobile Phone,3,7.0,E wallet,Male,2.0,3,Fashion,1,Single,2,0,21.0,2.0,2.0,1.0,199,0.6989999999999998,4.9,0,0,1,0.2857142857142857,99.5,0,0,1.4,1,1,5,1,0,2,1_0,6,4
52731,0,7.0,Mobile Phone,3,19.0,Credit Card,Male,2.0,3,Fashion,3,Married,2,0,18.0,0.0,1.0,1.0,186,0.586,4.6000000000000005,0,0,0,0.14285714285714285,186.0,0,0,2.5999999999999996,0,1,3,1,0,1,1_0,6,2
52732,0,0.0,Phone,1,7.0,CC,Male,3.0,3,Mobile,5,Single,1,0,13.0,7.0,7.0,6.0,129,2.729,6.300000000000001,1,0,0,0.0,18.428571428571427,0,1,3.8,1,2,0,1,3,2,1_3,9,3
52733,0,2.0,Mobile Phone,1,7.0,Debit Card,Male,2.0,3,Laptop & Accessory,5,Married,1,0,12.0,0.0,1.0,2.0,154,0.754,4.5,0,0,0,0.5,154.0,0,0,3.8,1,1,4,1,2,1,1_2,8,2
52734,0,5.0,Computer,1,21.0,Credit Card,Female,2.0,3,Laptop & Accessory,1,Married,6,0,18.0,0.0,1.0,2.0,167,0.367,4.5,0,0,1,0.2,167.0,0,0,1.4,0,0,3,0,2,1,0_2,2,4
52735,0,4.0,Computer,1,7.0,Debit Card,Male,2.0,5,Laptop & Accessory,5,Married,2,0,21.0,6.0,8.0,7.0,150,2.8499999999999996,6.5,0,0,0,2.0,18.75,0,1,3.8,1,0,4,1,2,1,1_2,8,3
52736,1,0.0,Phone,1,14.0,COD,Male,2.0,4,Mobile,1,Married,6,0,12.0,1.0,1.0,3.0,124,0.32400000000000007,4.6000000000000005,1,1,1,0.0,124.0,0,0,1.4,1,2,1,1,3,1,1_3,9,4
52737,0,11.0,Phone,3,7.0,Debit Card,Male,3.0,4,Mobile,5,Single,5,0,14.0,1.0,1.0,0.0,129,0.9290000000000002,5.300000000000001,1,0,0,0.09090909090909091,129.0,0,0,3.8,1,2,4,1,3,2,1_3,9,2
52738,0,8.0,Mobile Phone,3,13.0,Debit Card,Female,2.0,3,Laptop & Accessory,1,Married,2,1,11.0,1.0,1.0,9.0,152,0.352,3.8000000000000003,0,0,1,0.125,152.0,0,0,0.6,1,1,4,0,2,1,0_2,2,4
52739,0,0.0,Phone,3,15.0,E wallet,Male,2.0,3,Laptop & Accessory,1,Single,2,0,14.0,1.0,1.0,7.0,141,0.34099999999999997,4.0,0,0,1,0.0,141.0,0,0,1.4,1,2,5,1,2,2,1_2,8,4
52740,0,5.0,Mobile Phone,1,11.0,Debit Card,Male,2.0,4,Laptop & Accessory,1,Single,9,0,24.0,1.0,1.0,0.0,197,0.397,4.9,0,0,1,0.2,197.0,0,0,1.4,1,1,4,1,2,2,1_2,8,4
52741,1,0.0,Computer,3,32.0,E wallet,Male,3.0,3,Laptop & Accessory,1,Married,2,1,11.0,0.0,1.0,8.0,156,0.556,4.300000000000001,0,0,1,0.0,156.0,0,0,0.6,0,0,5,1,2,1,1_2,8,4
52742,1,16.0,Mobile Phone,3,30.0,Debit Card,Male,3.0,3,Fashion,5,Single,7,1,13.0,0.0,2.0,2.0,204,1.304,5.200000000000001,0,0,0,0.125,102.0,0,0,3.0,0,1,4,1,0,2,1_0,6,1
52743,0,27.0,Phone,1,15.0,Debit Card,Female,3.0,3,Laptop & Accessory,3,Married,4,0,11.0,1.0,2.0,3.0,129,1.0290000000000001,5.1000000000000005,0,0,0,0.07407407407407407,64.5,0,0,2.5999999999999996,1,2,4,0,2,1,0_2,2,2
52744,0,6.0,Computer,1,13.0,Debit Card,Male,2.0,3,Laptop & Accessory,3,Married,2,0,20.0,0.0,2.0,8.0,160,0.8600000000000001,4.2,0,0,0,0.3333333333333333,80.0,0,0,2.5999999999999996,1,0,4,1,2,1,1_2,8,2
52745,0,16.0,Mobile Phone,1,17.0,Debit Card,Male,1.0,3,Fashion,3,Married,2,0,17.0,1.0,1.0,9.0,175,0.375,3.4000000000000004,0,0,0,0.0625,175.0,0,0,2.5999999999999996,0,1,4,1,0,1,1_0,6,2
52746,0,11.0,Computer,2,7.0,UPI,Male,3.0,3,Mobile,4,Married,1,1,11.0,0.0,1.0,2.0,130,0.8300000000000001,4.9,1,0,0,0.09090909090909091,130.0,0,0,2.4,1,0,6,1,3,1,1_3,9,2
52747,0,28.0,Mobile Phone,2,32.0,UPI,Male,3.0,1,Others,4,Married,5,1,15.0,1.0,1.0,4.0,296,0.9960000000000002,4.300000000000001,0,0,0,0.03571428571428571,296.0,0,0,2.4,0,1,6,1,5,1,1_5,11,0
52748,0,4.0,Mobile Phone,1,8.0,Credit Card,Female,2.0,5,Mobile Phone,1,Married,2,1,11.0,0.0,1.0,0.0,111,0.31099999999999994,5.1,1,0,1,0.25,111.0,0,0,0.6,1,1,3,0,4,1,0_4,4,4
52749,0,12.0,Mobile Phone,3,21.0,E wallet,Male,3.0,3,Grocery,5,Single,1,0,12.0,4.0,2.0,10.0,233,1.333,4.4,0,0,0,0.16666666666666666,116.5,0,0,3.8,0,1,5,1,1,2,1_1,7,2
52750,0,15.0,Computer,1,29.0,Debit Card,Male,2.0,4,Laptop & Accessory,3,Single,2,0,12.0,3.0,3.0,7.0,143,1.143,4.800000000000001,0,0,0,0.2,47.666666666666664,0,0,2.5999999999999996,0,0,4,1,2,2,1_2,8,2
52751,0,4.0,Computer,1,16.0,Credit Card,Female,2.0,3,Fashion,3,Married,5,0,20.0,3.0,4.0,3.0,210,1.51,5.300000000000001,0,0,0,1.0,52.5,0,1,2.5999999999999996,0,0,3,0,0,1,0_0,0,1
52752,0,27.0,Phone,1,16.0,Credit Card,Female,3.0,3,Laptop & Accessory,5,Single,7,1,19.0,0.0,1.0,4.0,144,0.9440000000000001,4.700000000000001,0,0,0,0.037037037037037035,144.0,0,0,3.0,0,2,3,0,2,2,0_2,2,2
52753,0,0.0,Phone,1,7.0,Debit Card,Male,2.0,4,Laptop & Accessory,3,Single,2,0,12.0,1.0,1.0,2.0,146,0.5459999999999999,4.7,0,0,0,0.0,146.0,0,0,2.5999999999999996,1,2,4,1,2,2,1_2,8,2
52754,0,0.0,Phone,1,14.0,UPI,Male,3.0,3,Mobile,1,Single,2,0,13.0,1.0,1.0,4.0,126,0.526,4.700000000000001,1,0,1,0.0,126.0,0,0,1.4,1,2,6,1,3,2,1_3,9,4
52755,0,13.0,Computer,1,17.0,COD,Female,3.0,3,Laptop & Accessory,3,Married,2,0,11.0,7.0,9.0,4.0,163,3.1629999999999994,7.1,0,1,0,0.6923076923076923,18.11111111111111,1,1,2.5999999999999996,0,0,1,0,2,1,0_2,2,3
52756,0,13.0,Mobile Phone,3,8.0,E wallet,Female,3.0,3,Laptop & Accessory,4,Married,4,0,14.0,1.0,5.0,10.0,157,2.057,5.300000000000001,0,0,0,0.38461538461538464,31.4,0,1,3.2,1,1,5,0,2,1,0_2,2,1
52757,0,9.0,Phone,2,8.0,UPI,Female,2.0,3,Mobile,4,Married,5,0,14.0,0.0,1.0,2.0,122,0.6220000000000001,4.5,1,0,0,0.1111111111111111,122.0,0,0,3.2,1,2,6,0,3,1,0_3,3,2
52758,0,3.0,Phone,1,7.0,Credit Card,Male,3.0,3,Mobile Phone,4,Married,2,0,13.0,1.0,1.0,7.0,137,0.8370000000000002,4.4,1,0,0,0.3333333333333333,137.0,0,0,3.2,1,2,3,1,4,1,1_4,10,2
52759,0,0.0,Phone,1,8.0,UPI,Male,2.0,3,Mobile Phone,3,Married,7,1,19.0,0.0,1.0,2.0,140,0.54,4.5,1,0,0,0.0,140.0,0,0,1.7999999999999998,1,2,6,1,4,1,1_4,10,2
52760,0,20.0,Mobile Phone,1,31.0,Credit Card,Male,2.0,3,Fashion,3,Single,3,0,23.0,9.0,12.0,11.0,186,3.886,6.9,0,0,0,0.6,15.5,1,1,2.5999999999999996,0,1,3,1,0,2,1_0,6,3
52761,0,9.0,Computer,1,7.0,CC,Male,2.0,4,Mobile,3,Married,2,0,12.0,0.0,1.0,0.0,120,0.52,4.9,1,0,0,0.1111111111111111,120.0,0,0,2.5999999999999996,1,0,0,1,3,1,1_3,9,2
52762,0,11.0,Phone,3,7.0,Debit Card,Male,2.0,3,Laptop & Accessory,4,Married,1,0,15.0,1.0,5.0,8.0,144,1.844,5.1,0,0,0,0.45454545454545453,28.8,0,1,3.2,1,2,4,1,2,1,1_2,8,2
52763,0,4.0,Phone,3,8.0,Debit Card,Male,3.0,3,Mobile,3,Married,1,0,19.0,0.0,1.0,2.0,131,0.7310000000000001,4.9,1,0,0,0.25,131.0,0,0,2.5999999999999996,1,2,4,1,3,1,1_3,9,2
52764,0,11.0,Computer,1,12.0,Debit Card,Male,3.0,4,Laptop & Accessory,3,Married,3,0,11.0,2.0,7.0,7.0,153,2.553,6.4,0,0,0,0.6363636363636364,21.857142857142858,0,1,2.5999999999999996,1,0,4,1,2,1,1_2,8,3
52765,0,15.0,Mobile Phone,1,24.0,Debit Card,Male,2.0,3,Laptop & Accessory,5,Married,7,1,17.0,1.0,1.0,2.0,154,0.754,4.5,0,0,0,0.06666666666666667,154.0,0,0,3.0,0,1,4,1,2,1,1_2,8,2
52766,0,14.0,Phone,1,7.0,Debit Card,Male,3.0,3,Mobile,1,Married,4,0,22.0,0.0,1.0,0.0,128,0.528,5.1000000000000005,1,0,1,0.07142857142857142,128.0,0,0,1.4,1,2,4,1,3,1,1_3,9,4
52767,0,20.0,Computer,1,7.0,Credit Card,Female,3.0,3,Fashion,4,Married,1,0,18.0,0.0,5.0,3.0,220,2.12,6.0,0,0,0,0.25,44.0,0,1,3.2,1,0,3,0,0,1,0_0,0,1
52768,0,8.0,Phone,1,17.0,CC,Male,2.0,3,Mobile,3,Married,8,1,11.0,2.0,2.0,2.0,127,0.827,4.800000000000001,1,0,0,0.25,63.5,0,0,1.7999999999999998,0,2,0,1,3,1,1_3,9,2
52769,0,0.0,Phone,1,7.0,Debit Card,Male,3.0,3,Mobile,3,Single,1,0,12.0,1.0,1.0,2.0,134,0.734,4.9,1,0,0,0.0,134.0,0,0,2.5999999999999996,1,2,4,1,3,2,1_3,9,2
52770,0,8.0,Mobile Phone,1,15.0,Credit Card,Male,2.0,3,Laptop & Accessory,3,Single,2,0,19.0,0.0,1.0,8.0,151,0.5509999999999999,3.9000000000000004,0,0,0,0.125,151.0,0,0,2.5999999999999996,1,1,3,1,2,2,1_2,8,2
52771,0,6.0,Phone,1,21.0,Credit Card,Female,3.0,3,Laptop & Accessory,1,Married,1,1,13.0,6.0,8.0,1.0,149,2.649,7.1000000000000005,0,0,1,1.3333333333333333,18.625,0,1,0.6,0,2,3,0,2,1,0_2,2,3
52772,0,5.0,Phone,1,35.0,Debit Card,Female,3.0,4,Mobile,4,Single,2,0,13.0,0.0,4.0,1.0,128,1.728,6.1000000000000005,1,0,0,0.8,32.0,0,1,3.2,0,2,4,0,3,2,0_3,3,1
